,start_station_id,start_station_name,end_station_name,start_station_latitude,start_station_longitude,average_daily_rides
39626,529,W 42 St & 8 Ave,St Marks Pl & 2 Ave,40.7575699,-73.99098507,5.178571428571429
39627,529,W 42 St & 8 Ave,12 Ave & W 40 St,40.7575699,-73.99098507,5.178571428571429
39628,529,W 42 St & 8 Ave,E 40 St & 5 Ave,40.7575699,-73.99098507,5.178571428571429
39630,529,W 42 St & 8 Ave,W 51 St & 6 Ave,40.7575699,-73.99098507,5.178571428571429
39632,529,W 42 St & 8 Ave,Broadway & W 39 St,40.7575699,-73.99098507,5.178571428571429
39634,529,W 42 St & 8 Ave,Broadway & W 53 St,40.7575699,-73.99098507,5.178571428571429
39636,529,W 42 St & 8 Ave,LaGuardia Pl & W 3 St,40.7575699,-73.99098507,5.178571428571429
39637,529,W 42 St & 8 Ave,W 44 St & 5 Ave,40.7575699,-73.99098507,5.178571428571429
39642,529,W 42 St & 8 Ave,E 53 St & Lexington Ave,40.7575699,-73.99098507,5.178571428571429
39646,529,W 42 St & 8 Ave,Greenwich St & Warren St,40.7575699,-73.99098507,5.178571428571429
39648,529,W 42 St & 8 Ave,W 27 St & 7 Ave,40.7575699,-73.99098507,5.178571428571429
39650,529,W 42 St & 8 Ave,Perry St & Bleecker St,40.7575699,-73.99098507,5.178571428571429
39653,529,W 42 St & 8 Ave,W 17 St & 8 Ave,40.7575699,-73.99098507,5.178571428571429
39654,529,W 42 St & 8 Ave,9 Ave & W 18 St,40.7575699,-73.99098507,5.178571428571429
39655,529,W 42 St & 8 Ave,1 Ave & E 15 St,40.7575699,-73.99098507,5.178571428571429
39657,529,W 42 St & 8 Ave,Division St & Bowery,40.7575699,-73.99098507,5.178571428571429
39659,529,W 42 St & 8 Ave,W 52 St & 9 Ave,40.7575699,-73.99098507,5.178571428571429
39663,529,W 42 St & 8 Ave,E 56 St & 3 Ave,40.7575699,-73.99098507,5.178571428571429
39664,529,W 42 St & 8 Ave,W 33 St & 7 Ave,40.7575699,-73.99098507,5.178571428571429
39668,529,W 42 St & 8 Ave,Broadway & W 58 St,40.7575699,-73.99098507,5.178571428571429
39670,529,W 42 St & 8 Ave,E 30 St & Park Ave S,40.7575699,-73.99098507,5.178571428571429
39671,529,W 42 St & 8 Ave,Christopher St & Greenwich St,40.7575699,-73.99098507,5.178571428571429
39674,529,W 42 St & 8 Ave,9 Ave & W 22 St,40.7575699,-73.99098507,5.178571428571429
39675,529,W 42 St & 8 Ave,E 6 St & Avenue B,40.7575699,-73.99098507,5.178571428571429
39676,529,W 42 St & 8 Ave,W 14 St & The High Line,40.7575699,-73.99098507,5.178571428571429
39677,529,W 42 St & 8 Ave,E 47 St & 1 Ave,40.7575699,-73.99098507,5.178571428571429
39679,529,W 42 St & 8 Ave,E 14 St & Avenue B,40.7575699,-73.99098507,5.178571428571429
39682,529,W 42 St & 8 Ave,E 37 St & Lexington Ave,40.7575699,-73.99098507,5.178571428571429
39683,529,W 42 St & 8 Ave,W 26 St & 8 Ave,40.7575699,-73.99098507,5.178571428571429
39686,529,W 42 St & 8 Ave,6 Ave & Canal St,40.7575699,-73.99098507,5.178571428571429
39688,268,Howard St & Centre St,Greenwich St & N Moore St,40.71910537,-73.99973337,7.214285714285714
39689,268,Howard St & Centre St,Allen St & Rivington St,40.71910537,-73.99973337,7.214285714285714
39690,268,Howard St & Centre St,1 Ave & E 15 St,40.71910537,-73.99973337,7.214285714285714
39691,268,Howard St & Centre St,Bayard St & Baxter St,40.71910537,-73.99973337,7.214285714285714
39692,268,Howard St & Centre St,S Portland Ave & Hanson Pl,40.71910537,-73.99973337,7.214285714285714
39693,268,Howard St & Centre St,E 12 St & 3 Ave,40.71910537,-73.99973337,7.214285714285714
39694,268,Howard St & Centre St,Broadway & W 32 St,40.71910537,-73.99973337,7.214285714285714
39695,268,Howard St & Centre St,6 Ave & W 33 St,40.71910537,-73.99973337,7.214285714285714
39696,268,Howard St & Centre St,Howard St & Centre St,40.71910537,-73.99973337,7.214285714285714
39697,268,Howard St & Centre St,Greenwich St & Warren St,40.71910537,-73.99973337,7.214285714285714
39698,268,Howard St & Centre St,W 26 St & 8 Ave,40.71910537,-73.99973337,7.214285714285714
39699,268,Howard St & Centre St,W 21 St & 6 Ave,40.71910537,-73.99973337,7.214285714285714
39700,268,Howard St & Centre St,Old Slip & Front St,40.71910537,-73.99973337,7.214285714285714
39701,268,Howard St & Centre St,Vesey Pl & River Terrace,40.71910537,-73.99973337,7.214285714285714
39703,268,Howard St & Centre St,Bank St & Washington St,40.71910537,-73.99973337,7.214285714285714
39704,268,Howard St & Centre St,E 11 St & Broadway,40.71910537,-73.99973337,7.214285714285714
39705,268,Howard St & Centre St,Broadway & E 22 St,40.71910537,-73.99973337,7.214285714285714
39706,268,Howard St & Centre St,E 16 St & 5 Ave,40.71910537,-73.99973337,7.214285714285714
39707,268,Howard St & Centre St,E 59 St & Sutton Pl,40.71910537,-73.99973337,7.214285714285714
39708,268,Howard St & Centre St,Henry St & Grand St,40.71910537,-73.99973337,7.214285714285714
39709,268,Howard St & Centre St,Lafayette St & E 8 St,40.71910537,-73.99973337,7.214285714285714
39710,268,Howard St & Centre St,Barclay St & Church St,40.71910537,-73.99973337,7.214285714285714
39711,268,Howard St & Centre St,Franklin St & W Broadway,40.71910537,-73.99973337,7.214285714285714
39712,268,Howard St & Centre St,Broadway & Battery Pl,40.71910537,-73.99973337,7.214285714285714
39713,268,Howard St & Centre St,E 25 St & 2 Ave,40.71910537,-73.99973337,7.214285714285714
39714,268,Howard St & Centre St,W 4 St & 7 Ave S,40.71910537,-73.99973337,7.214285714285714
39715,268,Howard St & Centre St,W 14 St & The High Line,40.71910537,-73.99973337,7.214285714285714
39716,268,Howard St & Centre St,Warren St & Church St,40.71910537,-73.99973337,7.214285714285714
39717,268,Howard St & Centre St,E 9 St & Avenue C,40.71910537,-73.99973337,7.214285714285714
39719,268,Howard St & Centre St,Harrison St & Hudson St,40.71910537,-73.99973337,7.214285714285714
39720,268,Howard St & Centre St,E 13 St & Avenue A,40.71910537,-73.99973337,7.214285714285714
39721,268,Howard St & Centre St,W 59 St & 10 Ave,40.71910537,-73.99973337,7.214285714285714
39723,268,Howard St & Centre St,Lawrence St & Willoughby St,40.71910537,-73.99973337,7.214285714285714
39726,268,Howard St & Centre St,E 20 St & 2 Ave,40.71910537,-73.99973337,7.214285714285714
39727,268,Howard St & Centre St,W Houston St & Hudson St,40.71910537,-73.99973337,7.214285714285714
39729,268,Howard St & Centre St,E 4 St & 2 Ave,40.71910537,-73.99973337,7.214285714285714
39730,268,Howard St & Centre St,E 33 St & 1 Ave,40.71910537,-73.99973337,7.214285714285714
39732,268,Howard St & Centre St,Duane St & Greenwich St,40.71910537,-73.99973337,7.214285714285714
39733,268,Howard St & Centre St,Sullivan St & Washington Sq,40.71910537,-73.99973337,7.214285714285714
39734,268,Howard St & Centre St,Lispenard St & Broadway,40.71910537,-73.99973337,7.214285714285714
39735,268,Howard St & Centre St,W 20 St & 8 Ave,40.71910537,-73.99973337,7.214285714285714
39736,268,Howard St & Centre St,W 11 St & 6 Ave,40.71910537,-73.99973337,7.214285714285714
39737,268,Howard St & Centre St,W 43 St & 10 Ave,40.71910537,-73.99973337,7.214285714285714
39740,268,Howard St & Centre St,Bedford Ave & S 9th St,40.71910537,-73.99973337,7.214285714285714
39741,268,Howard St & Centre St,Pershing Square N,40.71910537,-73.99973337,7.214285714285714
39742,268,Howard St & Centre St,Sands St & Gold St,40.71910537,-73.99973337,7.214285714285714
39743,268,Howard St & Centre St,John St & William St,40.71910537,-73.99973337,7.214285714285714
39744,268,Howard St & Centre St,Carmine St & 6 Ave,40.71910537,-73.99973337,7.214285714285714
39745,268,Howard St & Centre St,Clinton St & Grand St,40.71910537,-73.99973337,7.214285714285714
39746,268,Howard St & Centre St,Great Jones St,40.71910537,-73.99973337,7.214285714285714
39748,268,Howard St & Centre St,MacDougal St & Prince St,40.71910537,-73.99973337,7.214285714285714
39751,268,Howard St & Centre St,University Pl & E 14 St,40.71910537,-73.99973337,7.214285714285714
39752,268,Howard St & Centre St,St Marks Pl & 2 Ave,40.71910537,-73.99973337,7.214285714285714
39753,268,Howard St & Centre St,6 Ave & Canal St,40.71910537,-73.99973337,7.214285714285714
39754,268,Howard St & Centre St,W 18 St & 6 Ave,40.71910537,-73.99973337,7.214285714285714
39755,268,Howard St & Centre St,W Broadway & Spring St,40.71910537,-73.99973337,7.214285714285714
39757,268,Howard St & Centre St,West St & Chambers St,40.71910537,-73.99973337,7.214285714285714
39759,268,Howard St & Centre St,Fulton St & William St,40.71910537,-73.99973337,7.214285714285714
39760,268,Howard St & Centre St,9 Ave & W 14 St,40.71910537,-73.99973337,7.214285714285714
39761,268,Howard St & Centre St,Mercer St & Bleecker St,40.71910537,-73.99973337,7.214285714285714
39763,268,Howard St & Centre St,Elizabeth St & Hester St,40.71910537,-73.99973337,7.214285714285714
39764,268,Howard St & Centre St,6 Ave & Broome St,40.71910537,-73.99973337,7.214285714285714
39769,268,Howard St & Centre St,Pearl St & Hanover Square,40.71910537,-73.99973337,7.214285714285714
39770,268,Howard St & Centre St,Hicks St & Montague St,40.71910537,-73.99973337,7.214285714285714
39771,268,Howard St & Centre St,W 45 St & 8 Ave,40.71910537,-73.99973337,7.214285714285714
39775,268,Howard St & Centre St,Stanton St & Chrystie St,40.71910537,-73.99973337,7.214285714285714
39778,268,Howard St & Centre St,Murray St & West St,40.71910537,-73.99973337,7.214285714285714
39781,268,Howard St & Centre St,South End Ave & Liberty St,40.71910537,-73.99973337,7.214285714285714
39782,268,Howard St & Centre St,Spruce St & Nassau St,40.71910537,-73.99973337,7.214285714285714
39783,268,Howard St & Centre St,1 Ave & E 18 St,40.71910537,-73.99973337,7.214285714285714
39785,268,Howard St & Centre St,Liberty St & Broadway,40.71910537,-73.99973337,7.214285714285714
39786,268,Howard St & Centre St,Park Pl & Church St,40.71910537,-73.99973337,7.214285714285714
39791,268,Howard St & Centre St,E 6 St & Avenue B,40.71910537,-73.99973337,7.214285714285714
39794,268,Howard St & Centre St,Christopher St & Greenwich St,40.71910537,-73.99973337,7.214285714285714
39796,268,Howard St & Centre St,South St & Gouverneur Ln,40.71910537,-73.99973337,7.214285714285714
39797,268,Howard St & Centre St,Church St & Leonard St,40.71910537,-73.99973337,7.214285714285714
39800,268,Howard St & Centre St,E 3 St & 1 Ave,40.71910537,-73.99973337,7.214285714285714
39805,268,Howard St & Centre St,Broadway & E 14 St,40.71910537,-73.99973337,7.214285714285714
39807,268,Howard St & Centre St,Bialystoker Pl & Delancey St,40.71910537,-73.99973337,7.214285714285714
39809,268,Howard St & Centre St,State St,40.71910537,-73.99973337,7.214285714285714
39812,268,Howard St & Centre St,Lafayette St & Jersey St,40.71910537,-73.99973337,7.214285714285714
39813,268,Howard St & Centre St,Columbia Heights & Cranberry St,40.71910537,-73.99973337,7.214285714285714
39814,268,Howard St & Centre St,Broadway & W 24 St,40.71910537,-73.99973337,7.214285714285714
39816,268,Howard St & Centre St,St James Pl & Oliver St,40.71910537,-73.99973337,7.214285714285714
39817,268,Howard St & Centre St,W 17 St & 8 Ave,40.71910537,-73.99973337,7.214285714285714
39818,268,Howard St & Centre St,W 13 St & 7 Ave,40.71910537,-73.99973337,7.214285714285714
39819,268,Howard St & Centre St,Suffolk St & Stanton St,40.71910537,-73.99973337,7.214285714285714
39823,268,Howard St & Centre St,E 47 St & Park Ave,40.71910537,-73.99973337,7.214285714285714
39825,268,Howard St & Centre St,Rivington St & Ridge St,40.71910537,-73.99973337,7.214285714285714
39826,268,Howard St & Centre St,Stanton St & Mangin St,40.71910537,-73.99973337,7.214285714285714
39827,268,Howard St & Centre St,Broad St & Bridge St,40.71910537,-73.99973337,7.214285714285714
39828,268,Howard St & Centre St,Henry St & Atlantic Ave,40.71910537,-73.99973337,7.214285714285714
39830,268,Howard St & Centre St,William St & Pine St,40.71910537,-73.99973337,7.214285714285714
39833,268,Howard St & Centre St,Lexington Ave & E 26 St,40.71910537,-73.99973337,7.214285714285714
39841,268,Howard St & Centre St,Reade St & Broadway,40.71910537,-73.99973337,7.214285714285714
39842,268,Howard St & Centre St,LaGuardia Pl & W 3 St,40.71910537,-73.99973337,7.214285714285714
39844,268,Howard St & Centre St,Broadway & W 53 St,40.71910537,-73.99973337,7.214285714285714
39847,268,Howard St & Centre St,W 26 St & 10 Ave,40.71910537,-73.99973337,7.214285714285714
39848,268,Howard St & Centre St,Avenue D & E 8 St,40.71910537,-73.99973337,7.214285714285714
39850,268,Howard St & Centre St,St Marks Pl & 1 Ave,40.71910537,-73.99973337,7.214285714285714
39852,268,Howard St & Centre St,Grand St & Greene St,40.71910537,-73.99973337,7.214285714285714
39853,268,Howard St & Centre St,E 55 St & 2 Ave,40.71910537,-73.99973337,7.214285714285714
39855,268,Howard St & Centre St,Flushing Ave & Carlton Ave,40.71910537,-73.99973337,7.214285714285714
39857,268,Howard St & Centre St,Washington Square E,40.71910537,-73.99973337,7.214285714285714
39858,268,Howard St & Centre St,Greenwich Ave & 8 Ave,40.71910537,-73.99973337,7.214285714285714
39859,268,Howard St & Centre St,Pike St & Monroe St,40.71910537,-73.99973337,7.214285714285714
39862,268,Howard St & Centre St,Clinton St & Tillary St,40.71910537,-73.99973337,7.214285714285714
39863,268,Howard St & Centre St,Allen St & Hester St,40.71910537,-73.99973337,7.214285714285714
39873,268,Howard St & Centre St,E 27 St & 1 Ave,40.71910537,-73.99973337,7.214285714285714
39877,268,Howard St & Centre St,W 38 St & 8 Ave,40.71910537,-73.99973337,7.214285714285714
39882,268,Howard St & Centre St,E 11 St & 1 Ave,40.71910537,-73.99973337,7.214285714285714
39884,268,Howard St & Centre St,Watts St & Greenwich St,40.71910537,-73.99973337,7.214285714285714
39885,268,Howard St & Centre St,Mott St & Prince St,40.71910537,-73.99973337,7.214285714285714
39886,268,Howard St & Centre St,E 2 St & Avenue B,40.71910537,-73.99973337,7.214285714285714
39888,268,Howard St & Centre St,W 13 St & 5 Ave,40.71910537,-73.99973337,7.214285714285714
39890,328,Watts St & Greenwich St,Little West St & 1 Pl,40.72405549,-74.00965965,6.0
39891,328,Watts St & Greenwich St,9 Ave & W 14 St,40.72405549,-74.00965965,6.0
39892,328,Watts St & Greenwich St,W 29 St & 9 Ave,40.72405549,-74.00965965,6.0
39893,328,Watts St & Greenwich St,E 32 St & Park Ave,40.72405549,-74.00965965,6.0
39894,328,Watts St & Greenwich St,W Houston St & Hudson St,40.72405549,-74.00965965,6.0
39895,328,Watts St & Greenwich St,Washington St & Gansevoort St,40.72405549,-74.00965965,6.0
39896,328,Watts St & Greenwich St,Greenwich Ave & 8 Ave,40.72405549,-74.00965965,6.0
39897,328,Watts St & Greenwich St,W 37 St & 5 Ave,40.72405549,-74.00965965,6.0
39898,328,Watts St & Greenwich St,Duane St & Greenwich St,40.72405549,-74.00965965,6.0
39899,328,Watts St & Greenwich St,Great Jones St,40.72405549,-74.00965965,6.0
39900,328,Watts St & Greenwich St,Cleveland Pl & Spring St,40.72405549,-74.00965965,6.0
39903,328,Watts St & Greenwich St,9 Ave & W 22 St,40.72405549,-74.00965965,6.0
39904,328,Watts St & Greenwich St,W 43 St & 10 Ave,40.72405549,-74.00965965,6.0
39905,328,Watts St & Greenwich St,Greenwich St & N Moore St,40.72405549,-74.00965965,6.0
39906,328,Watts St & Greenwich St,W 52 St & 11 Ave,40.72405549,-74.00965965,6.0
39907,328,Watts St & Greenwich St,12 Ave & W 40 St,40.72405549,-74.00965965,6.0
39908,328,Watts St & Greenwich St,State St,40.72405549,-74.00965965,6.0
39909,328,Watts St & Greenwich St,Bayard St & Baxter St,40.72405549,-74.00965965,6.0
39910,328,Watts St & Greenwich St,W 13 St & 5 Ave,40.72405549,-74.00965965,6.0
39911,328,Watts St & Greenwich St,E 47 St & 2 Ave,40.72405549,-74.00965965,6.0
39912,328,Watts St & Greenwich St,South St & Whitehall St,40.72405549,-74.00965965,6.0
39913,328,Watts St & Greenwich St,Franklin St & W Broadway,40.72405549,-74.00965965,6.0
39914,328,Watts St & Greenwich St,Washington Pl & Broadway,40.72405549,-74.00965965,6.0
39915,328,Watts St & Greenwich St,6 Ave & Canal St,40.72405549,-74.00965965,6.0
39916,328,Watts St & Greenwich St,Lawrence St & Willoughby St,40.72405549,-74.00965965,6.0
39917,328,Watts St & Greenwich St,South End Ave & Liberty St,40.72405549,-74.00965965,6.0
39918,328,Watts St & Greenwich St,W 26 St & 10 Ave,40.72405549,-74.00965965,6.0
39919,328,Watts St & Greenwich St,Vesey Pl & River Terrace,40.72405549,-74.00965965,6.0
39920,328,Watts St & Greenwich St,University Pl & E 14 St,40.72405549,-74.00965965,6.0
39921,328,Watts St & Greenwich St,Norfolk St & Broome St,40.72405549,-74.00965965,6.0
39924,328,Watts St & Greenwich St,Pearl St & Hanover Square,40.72405549,-74.00965965,6.0
39925,328,Watts St & Greenwich St,Cliff St & Fulton St,40.72405549,-74.00965965,6.0
39926,328,Watts St & Greenwich St,Bank St & Hudson St,40.72405549,-74.00965965,6.0
39927,328,Watts St & Greenwich St,W 47 St & 10 Ave,40.72405549,-74.00965965,6.0
39928,328,Watts St & Greenwich St,E 19 St & 3 Ave,40.72405549,-74.00965965,6.0
39929,328,Watts St & Greenwich St,W 4 St & 7 Ave S,40.72405549,-74.00965965,6.0
39930,328,Watts St & Greenwich St,Greenwich St & Warren St,40.72405549,-74.00965965,6.0
39931,328,Watts St & Greenwich St,Broadway & Battery Pl,40.72405549,-74.00965965,6.0
39932,328,Watts St & Greenwich St,LaGuardia Pl & W 3 St,40.72405549,-74.00965965,6.0
39933,328,Watts St & Greenwich St,Front St & Washington St,40.72405549,-74.00965965,6.0
39934,328,Watts St & Greenwich St,Fulton St & William St,40.72405549,-74.00965965,6.0
39938,328,Watts St & Greenwich St,W 22 St & 8 Ave,40.72405549,-74.00965965,6.0
39939,328,Watts St & Greenwich St,W 49 St & 8 Ave,40.72405549,-74.00965965,6.0
39941,328,Watts St & Greenwich St,Howard St & Centre St,40.72405549,-74.00965965,6.0
39942,328,Watts St & Greenwich St,Grand St & Greene St,40.72405549,-74.00965965,6.0
39943,328,Watts St & Greenwich St,Forsyth St & Broome St,40.72405549,-74.00965965,6.0
39945,328,Watts St & Greenwich St,Washington Pl & 6 Ave,40.72405549,-74.00965965,6.0
39946,328,Watts St & Greenwich St,Watts St & Greenwich St,40.72405549,-74.00965965,6.0
39947,328,Watts St & Greenwich St,Wythe Ave & Metropolitan Ave,40.72405549,-74.00965965,6.0
39949,328,Watts St & Greenwich St,Mott St & Prince St,40.72405549,-74.00965965,6.0
39951,328,Watts St & Greenwich St,Greenwich Ave & Charles St,40.72405549,-74.00965965,6.0
39952,328,Watts St & Greenwich St,Cadman Plaza E & Tillary St,40.72405549,-74.00965965,6.0
39953,328,Watts St & Greenwich St,11 Ave & W 41 St,40.72405549,-74.00965965,6.0
39954,328,Watts St & Greenwich St,W 17 St & 8 Ave,40.72405549,-74.00965965,6.0
39957,328,Watts St & Greenwich St,MacDougal St & Prince St,40.72405549,-74.00965965,6.0
39958,328,Watts St & Greenwich St,Old Fulton St,40.72405549,-74.00965965,6.0
39959,328,Watts St & Greenwich St,Bank St & Washington St,40.72405549,-74.00965965,6.0
39960,328,Watts St & Greenwich St,Carmine St & 6 Ave,40.72405549,-74.00965965,6.0
39961,328,Watts St & Greenwich St,West St & Chambers St,40.72405549,-74.00965965,6.0
39962,328,Watts St & Greenwich St,E 43 St & Vanderbilt Ave,40.72405549,-74.00965965,6.0
39963,328,Watts St & Greenwich St,E 5 St & Avenue C,40.72405549,-74.00965965,6.0
39965,328,Watts St & Greenwich St,W 20 St & 11 Ave,40.72405549,-74.00965965,6.0
39966,328,Watts St & Greenwich St,1 Ave & E 44 St,40.72405549,-74.00965965,6.0
39968,328,Watts St & Greenwich St,Suffolk St & Stanton St,40.72405549,-74.00965965,6.0
39970,328,Watts St & Greenwich St,Broadway & W 58 St,40.72405549,-74.00965965,6.0
39973,328,Watts St & Greenwich St,8 Ave & W 33 St,40.72405549,-74.00965965,6.0
39977,328,Watts St & Greenwich St,W 24 St & 7 Ave,40.72405549,-74.00965965,6.0
39978,328,Watts St & Greenwich St,Christopher St & Greenwich St,40.72405549,-74.00965965,6.0
39985,328,Watts St & Greenwich St,W 25 St & 6 Ave,40.72405549,-74.00965965,6.0
39987,328,Watts St & Greenwich St,E 11 St & Broadway,40.72405549,-74.00965965,6.0
39988,328,Watts St & Greenwich St,E 51 St & Lexington Ave,40.72405549,-74.00965965,6.0
39990,328,Watts St & Greenwich St,W 59 St & 10 Ave,40.72405549,-74.00965965,6.0
39991,328,Watts St & Greenwich St,W 11 St & 6 Ave,40.72405549,-74.00965965,6.0
39993,328,Watts St & Greenwich St,Barrow St & Hudson St,40.72405549,-74.00965965,6.0
39997,328,Watts St & Greenwich St,Murray St & West St,40.72405549,-74.00965965,6.0
39999,328,Watts St & Greenwich St,Broadway & W 24 St,40.72405549,-74.00965965,6.0
40000,328,Watts St & Greenwich St,W 18 St & 6 Ave,40.72405549,-74.00965965,6.0
40005,328,Watts St & Greenwich St,W Broadway & Spring St,40.72405549,-74.00965965,6.0
40006,328,Watts St & Greenwich St,Sullivan St & Washington Sq,40.72405549,-74.00965965,6.0
40007,328,Watts St & Greenwich St,William St & Pine St,40.72405549,-74.00965965,6.0
40010,328,Watts St & Greenwich St,W 44 St & 5 Ave,40.72405549,-74.00965965,6.0
40012,328,Watts St & Greenwich St,Broadway & W 37 St,40.72405549,-74.00965965,6.0
40013,328,Watts St & Greenwich St,Hudson St & Reade St,40.72405549,-74.00965965,6.0
40014,328,Watts St & Greenwich St,Rivington St & Ridge St,40.72405549,-74.00965965,6.0
40018,328,Watts St & Greenwich St,W 54 St & 9 Ave,40.72405549,-74.00965965,6.0
40019,328,Watts St & Greenwich St,W 42 St & 8 Ave,40.72405549,-74.00965965,6.0
40020,328,Watts St & Greenwich St,Broadway & E 14 St,40.72405549,-74.00965965,6.0
40028,328,Watts St & Greenwich St,W 53 St & 10 Ave,40.72405549,-74.00965965,6.0
40029,328,Watts St & Greenwich St,W 14 St & The High Line,40.72405549,-74.00965965,6.0
40031,328,Watts St & Greenwich St,10 Ave & W 28 St,40.72405549,-74.00965965,6.0
40032,328,Watts St & Greenwich St,West Thames St,40.72405549,-74.00965965,6.0
40034,328,Watts St & Greenwich St,Rivington St & Chrystie St,40.72405549,-74.00965965,6.0
40042,328,Watts St & Greenwich St,E 11 St & 1 Ave,40.72405549,-74.00965965,6.0
40044,328,Watts St & Greenwich St,Reade St & Broadway,40.72405549,-74.00965965,6.0
40047,328,Watts St & Greenwich St,W 26 St & 8 Ave,40.72405549,-74.00965965,6.0
40050,328,Watts St & Greenwich St,1 Ave & E 15 St,40.72405549,-74.00965965,6.0
40058,237,E 11 St & 2 Ave,Washington Pl & 6 Ave,40.73047309,-73.98672378,8.142857142857142
40059,237,E 11 St & 2 Ave,Pearl St & Hanover Square,40.73047309,-73.98672378,8.142857142857142
40060,237,E 11 St & 2 Ave,Greenwich Ave & Charles St,40.73047309,-73.98672378,8.142857142857142
40061,237,E 11 St & 2 Ave,E 11 St & 1 Ave,40.73047309,-73.98672378,8.142857142857142
40062,237,E 11 St & 2 Ave,Broadway & E 14 St,40.73047309,-73.98672378,8.142857142857142
40064,237,E 11 St & 2 Ave,Broadway & W 41 St,40.73047309,-73.98672378,8.142857142857142
40065,237,E 11 St & 2 Ave,E 10 St & 5 Ave,40.73047309,-73.98672378,8.142857142857142
40066,237,E 11 St & 2 Ave,E 2 St & 2 Ave,40.73047309,-73.98672378,8.142857142857142
40067,237,E 11 St & 2 Ave,Henry St & Grand St,40.73047309,-73.98672378,8.142857142857142
40069,237,E 11 St & 2 Ave,W 38 St & 8 Ave,40.73047309,-73.98672378,8.142857142857142
40070,237,E 11 St & 2 Ave,E 14 St & Avenue B,40.73047309,-73.98672378,8.142857142857142
40071,237,E 11 St & 2 Ave,LaGuardia Pl & W 3 St,40.73047309,-73.98672378,8.142857142857142
40072,237,E 11 St & 2 Ave,E 39 St & 2 Ave,40.73047309,-73.98672378,8.142857142857142
40073,237,E 11 St & 2 Ave,6 Ave & Canal St,40.73047309,-73.98672378,8.142857142857142
40074,237,E 11 St & 2 Ave,E 25 St & 1 Ave,40.73047309,-73.98672378,8.142857142857142
40075,237,E 11 St & 2 Ave,Broadway & W 29 St,40.73047309,-73.98672378,8.142857142857142
40076,237,E 11 St & 2 Ave,Norfolk St & Broome St,40.73047309,-73.98672378,8.142857142857142
40077,237,E 11 St & 2 Ave,W 13 St & 7 Ave,40.73047309,-73.98672378,8.142857142857142
40078,237,E 11 St & 2 Ave,E 16 St & 5 Ave,40.73047309,-73.98672378,8.142857142857142
40079,237,E 11 St & 2 Ave,South St & Gouverneur Ln,40.73047309,-73.98672378,8.142857142857142
40081,237,E 11 St & 2 Ave,Vesey Pl & River Terrace,40.73047309,-73.98672378,8.142857142857142
40082,237,E 11 St & 2 Ave,E 25 St & 2 Ave,40.73047309,-73.98672378,8.142857142857142
40084,237,E 11 St & 2 Ave,Broadway & W 58 St,40.73047309,-73.98672378,8.142857142857142
40085,237,E 11 St & 2 Ave,W 18 St & 6 Ave,40.73047309,-73.98672378,8.142857142857142
40086,237,E 11 St & 2 Ave,E 11 St & 2 Ave,40.73047309,-73.98672378,8.142857142857142
40087,237,E 11 St & 2 Ave,Lexington Ave & E 24 St,40.73047309,-73.98672378,8.142857142857142
40088,237,E 11 St & 2 Ave,E 43 St & 2 Ave,40.73047309,-73.98672378,8.142857142857142
40089,237,E 11 St & 2 Ave,2 Ave & E 31 St,40.73047309,-73.98672378,8.142857142857142
40091,237,E 11 St & 2 Ave,E 6 St & Avenue D,40.73047309,-73.98672378,8.142857142857142
40092,237,E 11 St & 2 Ave,W 13 St & 6 Ave,40.73047309,-73.98672378,8.142857142857142
40093,237,E 11 St & 2 Ave,8 Ave & W 31 St,40.73047309,-73.98672378,8.142857142857142
40095,237,E 11 St & 2 Ave,E 20 St & Park Ave,40.73047309,-73.98672378,8.142857142857142
40096,237,E 11 St & 2 Ave,W 42 St & 8 Ave,40.73047309,-73.98672378,8.142857142857142
40097,237,E 11 St & 2 Ave,Allen St & Rivington St,40.73047309,-73.98672378,8.142857142857142
40098,237,E 11 St & 2 Ave,1 Ave & E 15 St,40.73047309,-73.98672378,8.142857142857142
40100,237,E 11 St & 2 Ave,Carmine St & 6 Ave,40.73047309,-73.98672378,8.142857142857142
40101,237,E 11 St & 2 Ave,Stanton St & Chrystie St,40.73047309,-73.98672378,8.142857142857142
40102,237,E 11 St & 2 Ave,W 52 St & 11 Ave,40.73047309,-73.98672378,8.142857142857142
40103,237,E 11 St & 2 Ave,MacDougal St & Prince St,40.73047309,-73.98672378,8.142857142857142
40104,237,E 11 St & 2 Ave,St Marks Pl & 2 Ave,40.73047309,-73.98672378,8.142857142857142
40105,237,E 11 St & 2 Ave,W 4 St & 7 Ave S,40.73047309,-73.98672378,8.142857142857142
40109,237,E 11 St & 2 Ave,1 Ave & E 30 St,40.73047309,-73.98672378,8.142857142857142
40110,237,E 11 St & 2 Ave,E 33 St & 5 Ave,40.73047309,-73.98672378,8.142857142857142
40111,237,E 11 St & 2 Ave,W 49 St & 8 Ave,40.73047309,-73.98672378,8.142857142857142
40112,237,E 11 St & 2 Ave,W 21 St & 6 Ave,40.73047309,-73.98672378,8.142857142857142
40113,237,E 11 St & 2 Ave,Great Jones St,40.73047309,-73.98672378,8.142857142857142
40115,237,E 11 St & 2 Ave,Lawrence St & Willoughby St,40.73047309,-73.98672378,8.142857142857142
40117,237,E 11 St & 2 Ave,W 39 St & 9 Ave,40.73047309,-73.98672378,8.142857142857142
